invoice_id,approver,approval_status,approval_date
INV0021308,EMP0016,Approved,2025-09-08 07:53:42.838248
INV0021309,EMP0087,Approved,2026-04-11 07:53:42.838248
INV0021310,EMP0022,Approved,2026-01-18 07:53:42.838248
INV0021311,EMP0109,Approved,2025-04-29 07:53:42.838248
INV0021312,EMP0035,Approved,2025-11-02 07:53:42.838248
INV0021313,EMP0046,Approved,2024-12-07 07:53:42.838248
INV0021314,EMP0052,Approved,2025-09-22 07:53:42.838248
INV0021315,EMP0093,Approved,2024-09-04 07:53:42.838248
INV0021316,EMP0057,Approved,2026-06-08 07:53:42.838248
INV0021317,EMP0089,Approved,2024-12-12 07:53:42.838248
INV0021318,EMP0087,Approved,2025-12-28 07:53:42.838248
INV0021319,EMP0025,Approved,2025-06-28 07:53:42.838248
INV0021320,EMP0075,Approved,2025-03-26 07:53:42.838248
INV0021321,EMP0013,Approved,2025-10-23 07:53:42.838248
INV0021322,EMP0105,Approved,2024-09-16 07:53:42.838248
INV0021323,EMP0033,Approved,2026-06-12 07:53:42.838248
INV0021324,EMP0092,Approved,2024-12-31 07:53:42.838248
INV0021325,EMP0073,Approved,2025-07-27 07:53:42.838248
INV0021326,EMP0020,Approved,2024-12-28 07:53:42.838248
INV0021327,EMP0026,Approved,2026-05-17 07:53:42.838248
INV0021328,EMP0027,Approved,2025-06-28 07:53:42.838248
INV0021329,EMP0018,Approved,2025-09-17 07:53:42.838248
INV0021330,EMP0037,Approved,2025-10-07 07:53:42.838248
INV0021331,EMP0110,Approved,2025-03-24 07:53:42.838248
INV0021332,EMP0082,Approved,2025-06-21 07:53:42.838248
INV0021333,EMP0002,Approved,2025-02-21 07:53:42.838248
INV0021334,EMP0003,Approved,2024-11-10 07:53:42.838248
INV0021335,EMP0010,Approved,2024-09-29 07:53:42.838248
INV0021336,EMP0039,Approved,2025-10-18 07:53:42.838248
INV0021337,EMP0060,Approved,2025-07-09 07:53:42.838248
INV0021338,EMP0082,Approved,2024-09-14 07:53:42.838248
INV0021339,EMP0082,Approved,2026-02-05 07:53:42.838248
INV0021340,EMP0033,Approved,2026-06-20 07:53:42.838248
INV0021341,EMP0026,Approved,2025-05-04 07:53:42.838248
INV0021342,EMP0089,Approved,2024-12-16 07:53:42.838248
INV0021343,EMP0006,Approved,2025-01-09 07:53:42.838248
INV0021344,EMP0088,Approved,2026-05-27 07:53:42.838248
INV0021345,EMP0092,Approved,2024-09-20 07:53:42.838248
INV0021346,EMP0077,Approved,2026-05-09 07:53:42.838248
INV0021347,EMP0071,Approved,2024-08-26 07:53:42.838248
INV0021348,EMP0034,Approved,2026-03-01 07:53:42.838248
INV0021349,EMP0019,Approved,2024-11-28 07:53:42.838248
INV0021350,EMP0073,Approved,2025-10-03 07:53:42.838248
INV0021351,EMP0056,Approved,2026-01-20 07:53:42.838248
INV0021352,EMP0107,Approved,2024-11-09 07:53:42.838248
INV0021353,EMP0073,Approved,2025-09-09 07:53:42.838248
INV0021354,EMP0018,Approved,2024-12-26 07:53:42.838248
INV0021355,EMP0010,Approved,2024-08-24 07:53:42.838248
INV0021356,EMP0086,Approved,2024-09-05 07:53:42.838248
INV0021357,EMP0031,Approved,2025-02-27 07:53:42.838248
INV0021358,EMP0069,Approved,2025-04-20 07:53:42.838248
INV0021359,EMP0023,Approved,2025-03-03 07:53:42.838248
INV0021360,EMP0029,Approved,2025-03-10 07:53:42.838248
INV0021361,EMP0079,Approved,2025-03-18 07:53:42.838248
INV0021362,EMP0084,Approved,2025-07-18 07:53:42.838248
INV0021363,EMP0066,Approved,2024-12-28 07:53:42.838248
INV0021364,EMP0077,Approved,2025-03-22 07:53:42.838248
INV0021365,EMP0029,Approved,2024-12-11 07:53:42.838248
INV0021366,EMP0010,Approved,2026-02-03 07:53:42.838248
INV0021367,EMP0031,Approved,2025-12-08 07:53:42.838248
INV0021368,EMP0014,Approved,2025-05-07 07:53:42.838248
INV0021369,EMP0108,Approved,2026-06-04 07:53:42.838248
INV0021370,EMP0093,Approved,2025-11-14 07:53:42.838248
INV0021371,EMP0012,Approved,2025-07-07 07:53:42.838248
INV0021372,EMP0020,Approved,2025-02-09 07:53:42.838248
INV0021373,EMP0078,Approved,2024-12-14 07:53:42.838248
INV0021374,EMP0026,Approved,2025-12-28 07:53:42.838248
INV0021375,EMP0061,Approved,2025-01-20 07:53:42.838248
INV0021376,EMP0073,Approved,2024-08-04 07:53:42.838248
INV0021377,EMP0048,Approved,2025-09-02 07:53:42.838248
INV0021378,EMP0063,Approved,2024-10-15 07:53:42.838248
INV0021379,EMP0119,Approved,2026-01-29 07:53:42.838248
INV0021380,EMP0076,Approved,2026-05-11 07:53:42.838248
INV0021381,EMP0038,Approved,2024-11-17 07:53:42.838248
INV0021382,EMP0035,Approved,2025-12-18 07:53:42.838248
INV0021383,EMP0106,Approved,2024-07-29 07:53:42.838248
INV0021384,EMP0078,Approved,2024-09-05 07:53:42.838248
INV0021385,EMP0024,Approved,2026-05-27 07:53:42.838248
INV0021386,EMP0044,Approved,2025-11-28 07:53:42.838248
INV0021387,EMP0005,Approved,2025-06-16 07:53:42.838248
INV0021388,EMP0050,Approved,2025-05-27 07:53:42.838248
INV0021389,EMP0103,Approved,2026-01-30 07:53:42.838248
INV0021390,EMP0061,Approved,2025-02-10 07:53:42.838248
INV0021391,EMP0080,Approved,2025-11-20 07:53:42.838248
INV0021392,EMP0108,Approved,2024-10-24 07:53:42.838248
INV0021393,EMP0093,Approved,2026-03-30 07:53:42.838248
INV0021394,EMP0081,Approved,2025-11-15 07:53:42.838248
INV0021395,EMP0025,Approved,2025-04-30 07:53:42.838248
INV0021396,EMP0065,Approved,2025-11-02 07:53:42.838248
INV0021397,EMP0060,Approved,2026-02-10 07:53:42.838248
INV0021398,EMP0081,Approved,2026-06-17 07:53:42.838248
INV0021399,EMP0054,Approved,2025-11-03 07:53:42.838248
INV0021400,EMP0043,Approved,2025-11-17 07:53:42.838248
INV0021401,EMP0102,Approved,2024-07-19 07:53:42.838248
INV0021402,EMP0072,Approved,2025-01-30 07:53:42.838248
INV0021403,EMP0118,Approved,2025-07-09 07:53:42.838248
INV0021404,EMP0035,Approved,2025-12-31 07:53:42.838248
INV0021405,EMP0072,Approved,2026-06-13 07:53:42.838248
INV0021406,EMP0093,Approved,2026-01-02 07:53:42.838248
INV0021407,EMP0054,Approved,2025-06-11 07:53:42.838248
INV0021408,EMP0084,Approved,2025-02-07 07:53:42.838248
INV0021409,EMP0024,Approved,2025-05-05 07:53:42.838248
INV0021410,EMP0053,Approved,2026-03-14 07:53:42.838248
INV0021411,EMP0113,Approved,2025-08-27 07:53:42.838248
INV0021412,EMP0015,Approved,2024-07-14 07:53:42.838248
INV0021413,EMP0019,Approved,2024-11-24 07:53:42.838248
INV0021414,EMP0042,Approved,2025-08-16 07:53:42.838248
INV0021415,EMP0092,Approved,2024-09-06 07:53:42.838248
INV0021416,EMP0015,Approved,2025-11-02 07:53:42.838248
INV0021417,EMP0052,Approved,2024-10-23 07:53:42.838248
INV0021418,EMP0048,Approved,2024-07-15 07:53:42.838248
INV0021419,EMP0058,Approved,2026-01-16 07:53:42.838248
INV0021420,EMP0032,Approved,2025-01-22 07:53:42.838248
INV0021421,EMP0076,Approved,2025-12-20 07:53:42.838248
INV0021422,EMP0096,Approved,2025-12-04 07:53:42.838248
INV0021423,EMP0028,Approved,2025-07-08 07:53:42.838248
INV0021424,EMP0053,Approved,2026-01-06 07:53:42.838248
INV0021425,EMP0110,Approved,2024-07-13 07:53:42.838248
INV0021426,EMP0052,Approved,2025-02-15 07:53:42.838248
INV0021427,EMP0007,Approved,2025-07-17 07:53:42.838248
INV0021428,EMP0117,Approved,2025-08-24 07:53:42.838248
INV0021429,EMP0063,Approved,2024-11-26 07:53:42.838248
INV0021430,EMP0057,Approved,2026-03-23 07:53:42.838248
INV0021431,EMP0030,Approved,2025-11-15 07:53:42.838248
INV0021432,EMP0007,Approved,2025-07-26 07:53:42.838248
INV0021433,EMP0049,Approved,2026-06-15 07:53:42.838248
INV0021434,EMP0082,Approved,2025-09-10 07:53:42.838248
INV0021435,EMP0112,Approved,2026-02-01 07:53:42.838248
INV0021436,EMP0021,Approved,2025-02-16 07:53:42.838248
INV0021437,EMP0041,Approved,2025-09-19 07:53:42.838248
INV0021438,EMP0092,Approved,2025-08-22 07:53:42.838248
INV0021439,EMP0117,Approved,2025-12-26 07:53:42.838248
INV0021440,EMP0052,Approved,2025-10-22 07:53:42.838248
INV0021441,EMP0007,Approved,2024-12-09 07:53:42.838248
INV0021442,EMP0080,Approved,2026-05-03 07:53:42.838248
INV0021443,EMP0024,Approved,2025-03-20 07:53:42.838248
INV0021444,EMP0082,Approved,2025-03-15 07:53:42.838248
INV0021445,EMP0050,Approved,2025-08-07 07:53:42.838248
INV0021446,EMP0063,Approved,2024-12-16 07:53:42.838248
INV0021447,EMP0066,Approved,2025-03-01 07:53:42.838248
INV0021448,EMP0018,Approved,2024-07-20 07:53:42.838248
INV0021449,EMP0084,Approved,2026-04-09 07:53:42.838248
INV0021450,EMP0003,Approved,2025-03-12 07:53:42.838248
INV0021451,EMP0014,Approved,2024-11-24 07:53:42.838248
INV0021452,EMP0061,Approved,2024-08-20 07:53:42.838248
INV0021453,EMP0065,Approved,2026-05-09 07:53:42.838248
INV0021454,EMP0039,Approved,2025-06-28 07:53:42.838248
INV0021455,EMP0082,Approved,2025-01-10 07:53:42.838248
INV0021456,EMP0036,Approved,2025-03-08 07:53:42.838248
INV0021457,EMP0094,Approved,2026-06-30 07:53:42.838248
INV0021458,EMP0022,Approved,2024-10-12 07:53:42.838248
INV0021459,EMP0073,Approved,2025-03-26 07:53:42.838248
INV0021460,EMP0064,Approved,2025-05-16 07:53:42.838248
INV0021461,EMP0036,Approved,2025-06-10 07:53:42.838248
INV0021462,EMP0037,Approved,2025-11-22 07:53:42.838248
INV0021463,EMP0091,Approved,2026-05-28 07:53:42.838248
INV0021464,EMP0001,Approved,2025-10-26 07:53:42.838248
INV0021465,EMP0067,Approved,2025-04-17 07:53:42.838248
INV0021466,EMP0065,Approved,2026-02-18 07:53:42.838248
INV0021467,EMP0096,Approved,2025-10-21 07:53:42.838248
INV0021468,EMP0003,Approved,2024-09-16 07:53:42.838248
INV0021469,EMP0032,Approved,2025-07-17 07:53:42.838248
INV0021470,EMP0064,Approved,2025-06-18 07:53:42.838248
INV0021471,EMP0085,Approved,2025-10-13 07:53:42.838248
INV0021472,EMP0010,Approved,2026-03-25 07:53:42.838248
INV0021473,EMP0029,Approved,2024-10-13 07:53:42.838248
INV0021474,EMP0069,Approved,2026-05-19 07:53:42.838248
INV0021475,EMP0039,Approved,2026-06-12 07:53:42.838248
INV0021476,EMP0043,Approved,2024-07-30 07:53:42.838248
INV0021477,EMP0111,Approved,2025-11-02 07:53:42.838248
INV0021478,EMP0083,Approved,2025-08-24 07:53:42.838248
INV0021479,EMP0119,Approved,2026-02-23 07:53:42.838248
INV0021480,EMP0034,Approved,2024-08-30 07:53:42.838248
INV0021481,EMP0052,Approved,2024-07-29 07:53:42.838248
INV0021482,EMP0070,Approved,2024-10-29 07:53:42.838248
INV0021483,EMP0021,Approved,2025-05-26 07:53:42.838248
INV0021484,EMP0111,Approved,2026-04-09 07:53:42.838248
INV0021485,EMP0099,Approved,2025-02-13 07:53:42.838248
INV0021486,EMP0094,Approved,2025-11-06 07:53:42.838248
INV0021487,EMP0057,Approved,2024-10-23 07:53:42.838248
INV0021488,EMP0015,Approved,2026-05-16 07:53:42.838248
INV0021489,EMP0102,Approved,2025-10-19 07:53:42.838248
INV0021490,EMP0080,Approved,2024-09-16 07:53:42.838248
INV0021491,EMP0023,Approved,2026-02-19 07:53:42.838248
INV0021492,EMP0107,Approved,2025-08-09 07:53:42.838248
INV0021493,EMP0060,Approved,2025-12-09 07:53:42.838248
INV0021494,EMP0026,Approved,2025-01-10 07:53:42.838248
INV0021495,EMP0078,Approved,2025-09-02 07:53:42.838248
INV0021496,EMP0045,Approved,2025-05-20 07:53:42.838248
INV0021497,EMP0022,Approved,2024-11-07 07:53:42.838248
INV0021498,EMP0014,Approved,2025-04-05 07:53:42.838248
INV0021499,EMP0013,Approved,2025-06-13 07:53:42.838248
INV0021500,EMP0118,Approved,2026-01-29 07:53:42.838248
INV0021501,EMP0053,Approved,2025-10-12 07:53:42.838248
INV0021502,EMP0098,Approved,2024-12-04 07:53:42.838248
INV0021503,EMP0029,Approved,2025-06-09 07:53:42.838248
INV0021504,EMP0054,Approved,2026-06-19 07:53:42.838248
INV0021505,EMP0104,Approved,2026-01-22 07:53:42.838248
INV0021506,EMP0085,Approved,2026-01-26 07:53:42.838248
INV0021507,EMP0082,Approved,2026-03-01 07:53:42.838248
INV0021508,EMP0083,Approved,2024-12-26 07:53:42.838248
INV0021509,EMP0031,Approved,2026-02-04 07:53:42.838248
INV0021510,EMP0007,Approved,2025-12-12 07:53:42.838248
INV0021511,EMP0061,Approved,2026-05-04 07:53:42.838248
INV0021512,EMP0108,Approved,2025-03-30 07:53:42.838248
INV0021513,EMP0066,Approved,2026-04-09 07:53:42.838248
INV0021514,EMP0108,Approved,2024-08-04 07:53:42.838248
INV0021515,EMP0067,Approved,2025-05-04 07:53:42.838248
INV0021516,EMP0091,Approved,2026-06-21 07:53:42.838248
INV0021517,EMP0113,Approved,2026-06-02 07:53:42.838248
INV0021518,EMP0029,Approved,2025-07-20 07:53:42.838248
INV0021519,EMP0080,Approved,2025-10-28 07:53:42.838248
INV0021520,EMP0118,Approved,2024-09-10 07:53:42.838248
INV0021521,EMP0083,Approved,2025-02-13 07:53:42.838248
INV0021522,EMP0103,Approved,2025-09-08 07:53:42.838248
INV0021523,EMP0109,Approved,2024-11-12 07:53:42.838248
INV0021524,EMP0018,Approved,2025-06-02 07:53:42.838248
INV0021525,EMP0017,Approved,2026-02-08 07:53:42.838248
INV0021526,EMP0067,Approved,2025-11-26 07:53:42.838248
INV0021527,EMP0056,Approved,2025-11-25 07:53:42.838248
INV0021528,EMP0056,Approved,2025-09-27 07:53:42.838248
INV0021529,EMP0099,Approved,2025-03-27 07:53:42.838248
INV0021530,EMP0075,Approved,2026-07-06 07:53:42.838248
INV0021531,EMP0095,Approved,2025-04-12 07:53:42.838248
INV0021532,EMP0078,Approved,2024-07-11 07:53:42.838248
INV0021533,EMP0119,Approved,2024-09-07 07:53:42.838248
INV0021534,EMP0011,Approved,2024-08-15 07:53:42.838248
INV0021535,EMP0005,Approved,2025-07-22 07:53:42.838248
INV0021536,EMP0106,Approved,2024-08-24 07:53:42.838248
INV0021537,EMP0092,Approved,2025-03-10 07:53:42.838248
INV0021538,EMP0013,Approved,2024-08-30 07:53:42.838248
INV0021539,EMP0004,Approved,2025-05-24 07:53:42.838248
INV0021540,EMP0023,Approved,2025-10-07 07:53:42.838248
INV0021541,EMP0108,Approved,2024-12-18 07:53:42.838248
INV0021542,EMP0022,Approved,2025-12-27 07:53:42.838248
INV0021543,EMP0056,Approved,2025-01-05 07:53:42.838248
INV0021544,EMP0113,Approved,2026-05-17 07:53:42.838248
INV0021545,EMP0114,Approved,2025-05-17 07:53:42.838248
INV0021546,EMP0024,Approved,2025-10-16 07:53:42.838248
INV0021547,EMP0075,Approved,2025-04-08 07:53:42.838248
INV0021548,EMP0020,Approved,2026-03-03 07:53:42.838248
INV0021549,EMP0068,Approved,2026-02-18 07:53:42.838248
INV0021550,EMP0020,Approved,2025-07-27 07:53:42.838248
INV0021551,EMP0027,Approved,2026-04-27 07:53:42.838248
INV0021552,EMP0003,Approved,2026-06-15 07:53:42.838248
INV0021553,EMP0094,Approved,2025-09-02 07:53:42.838248
INV0021554,EMP0034,Approved,2026-04-16 07:53:42.838248
INV0021555,EMP0076,Approved,2025-04-17 07:53:42.838248
INV0021556,EMP0104,Approved,2025-07-19 07:53:42.838248
INV0021557,EMP0024,Approved,2025-10-24 07:53:42.838248
INV0021558,EMP0073,Approved,2026-05-22 07:53:42.838248
INV0021559,EMP0087,Approved,2024-09-15 07:53:42.838248
INV0021560,EMP0042,Approved,2026-06-26 07:53:42.838248
INV0021561,EMP0102,Approved,2025-01-17 07:53:42.838248
INV0021562,EMP0016,Approved,2025-07-07 07:53:42.838248
INV0021563,EMP0025,Approved,2025-09-22 07:53:42.838248
INV0021564,EMP0006,Approved,2025-10-22 07:53:42.838248
INV0021565,EMP0021,Approved,2026-01-31 07:53:42.838248
INV0021566,EMP0019,Approved,2025-01-24 07:53:42.838248
INV0021567,EMP0020,Approved,2024-07-11 07:53:42.838248
INV0021568,EMP0071,Approved,2025-11-07 07:53:42.838248
INV0021569,EMP0109,Approved,2025-02-23 07:53:42.838248
INV0021570,EMP0080,Approved,2025-03-29 07:53:42.838248
INV0021571,EMP0019,Approved,2024-12-17 07:53:42.838248
INV0021572,EMP0019,Approved,2025-07-30 07:53:42.838248
INV0021573,EMP0014,Approved,2024-08-25 07:53:42.838248
INV0021574,EMP0100,Approved,2024-11-09 07:53:42.838248
INV0021575,EMP0036,Approved,2024-10-18 07:53:42.838248
INV0021576,EMP0014,Approved,2026-06-07 07:53:42.838248
INV0021577,EMP0004,Approved,2025-11-27 07:53:42.838248
INV0021578,EMP0072,Approved,2025-07-04 07:53:42.838248
INV0021579,EMP0097,Approved,2025-11-12 07:53:42.838248
INV0021580,EMP0089,Approved,2025-09-30 07:53:42.838248
INV0021581,EMP0100,Approved,2024-12-15 07:53:42.838248
INV0021582,EMP0033,Approved,2026-02-18 07:53:42.838248
INV0021583,EMP0005,Approved,2024-10-22 07:53:42.838248
INV0021584,EMP0044,Approved,2025-09-22 07:53:42.838248
INV0021585,EMP0116,Approved,2025-06-07 07:53:42.838248
INV0021586,EMP0019,Approved,2025-09-02 07:53:42.838248
INV0021587,EMP0043,Approved,2025-01-07 07:53:42.838248
INV0021588,EMP0032,Approved,2024-12-17 07:53:42.838248
INV0021589,EMP0023,Approved,2026-06-13 07:53:42.838248
INV0021590,EMP0119,Approved,2025-02-09 07:53:42.838248
INV0021591,EMP0052,Approved,2026-01-20 07:53:42.838248
INV0021592,EMP0098,Approved,2025-11-19 07:53:42.838248
INV0021593,EMP0009,Approved,2025-10-24 07:53:42.838248
INV0021594,EMP0062,Approved,2024-11-24 07:53:42.838248
INV0021595,EMP0107,Approved,2025-09-30 07:53:42.838248
INV0021596,EMP0102,Approved,2024-12-03 07:53:42.838248
INV0021597,EMP0044,Approved,2025-05-24 07:53:42.838248
INV0021598,EMP0007,Approved,2024-09-20 07:53:42.838248
INV0021599,EMP0107,Approved,2026-04-25 07:53:42.838248
INV0021600,EMP0004,Approved,2026-02-17 07:53:42.838248
INV0021601,EMP0051,Approved,2025-05-31 07:53:42.838248
INV0021602,EMP0094,Approved,2025-05-21 07:53:42.838248
INV0021603,EMP0004,Approved,2025-04-14 07:53:42.838248
INV0021604,EMP0028,Approved,2024-11-15 07:53:42.838248
INV0021605,EMP0095,Approved,2025-09-10 07:53:42.838248
INV0021606,EMP0113,Approved,2025-04-24 07:53:42.838248
INV0021607,EMP0036,Approved,2025-10-30 07:53:42.838248
INV0021608,EMP0097,Approved,2024-12-17 07:53:42.838248
INV0021609,EMP0114,Approved,2026-06-07 07:53:42.838248
INV0021610,EMP0104,Approved,2025-09-28 07:53:42.838248
INV0021611,EMP0100,Approved,2025-08-13 07:53:42.838248
INV0021612,EMP0090,Approved,2025-06-01 07:53:42.838248
INV0021613,EMP0048,Approved,2024-08-11 07:53:42.838248
INV0021614,EMP0063,Approved,2025-08-15 07:53:42.838248
INV0021615,EMP0110,Approved,2025-03-09 07:53:42.838248
INV0021616,EMP0063,Approved,2024-08-08 07:53:42.838248
INV0021617,EMP0098,Approved,2025-02-25 07:53:42.838248
INV0021618,EMP0047,Approved,2024-11-24 07:53:42.838248
INV0021619,EMP0037,Approved,2026-05-28 07:53:42.838248
INV0021620,EMP0033,Approved,2026-07-08 07:53:42.838248
INV0021621,EMP0073,Approved,2025-08-06 07:53:42.838248
INV0021622,EMP0073,Approved,2025-09-27 07:53:42.838248
INV0021623,EMP0078,Approved,2025-06-04 07:53:42.838248
INV0021624,EMP0034,Approved,2026-05-11 07:53:42.838248
INV0021625,EMP0084,Approved,2025-06-06 07:53:42.838248
INV0021626,EMP0027,Approved,2026-04-20 07:53:42.838248
INV0021627,EMP0085,Approved,2025-04-19 07:53:42.838248
INV0021628,EMP0037,Approved,2026-04-12 07:53:42.838248
INV0021629,EMP0021,Approved,2026-06-17 07:53:42.838248
INV0021630,EMP0117,Approved,2026-02-07 07:53:42.838248
INV0021631,EMP0025,Approved,2025-02-20 07:53:42.838248
INV0021632,EMP0094,Approved,2025-02-23 07:53:42.838248
INV0021633,EMP0077,Approved,2025-12-03 07:53:42.838248
INV0021634,EMP0083,Approved,2024-09-22 07:53:42.838248
INV0021635,EMP0118,Approved,2026-01-23 07:53:42.838248
INV0021636,EMP0091,Approved,2025-07-18 07:53:42.838248
INV0021637,EMP0067,Approved,2025-03-11 07:53:42.838248
INV0021638,EMP0077,Approved,2024-08-10 07:53:42.838248
INV0021639,EMP0118,Approved,2025-10-15 07:53:42.838248
INV0021640,EMP0104,Approved,2025-01-16 07:53:42.838248
INV0021641,EMP0111,Approved,2025-02-22 07:53:42.838248
INV0021642,EMP0039,Approved,2025-10-06 07:53:42.838248
INV0021643,EMP0072,Approved,2025-05-08 07:53:42.838248
INV0021644,EMP0103,Approved,2025-06-14 07:53:42.838248
INV0021645,EMP0020,Approved,2024-11-22 07:53:42.838248
INV0021646,EMP0084,Approved,2024-10-29 07:53:42.838248
INV0021647,EMP0098,Approved,2024-11-08 07:53:42.838248
INV0021648,EMP0027,Approved,2025-10-03 07:53:42.838248
INV0021649,EMP0004,Approved,2025-06-30 07:53:42.838248
INV0021650,EMP0113,Approved,2025-11-30 07:53:42.838248
INV0021651,EMP0054,Approved,2025-07-16 07:53:42.838248
INV0021652,EMP0020,Approved,2026-04-07 07:53:42.838248
INV0021653,EMP0091,Approved,2024-08-14 07:53:42.838248
INV0021654,EMP0073,Approved,2026-01-04 07:53:42.838248
INV0021655,EMP0069,Approved,2025-04-08 07:53:42.838248
INV0021656,EMP0089,Approved,2024-10-11 07:53:42.838248
INV0021657,EMP0099,Approved,2025-01-20 07:53:42.838248
INV0021658,EMP0083,Approved,2026-05-29 07:53:42.838248
INV0021659,EMP0076,Approved,2026-03-04 07:53:42.838248
INV0021660,EMP0026,Approved,2026-05-11 07:53:42.838248
INV0021661,EMP0085,Approved,2025-05-30 07:53:42.838248
INV0021662,EMP0019,Approved,2026-03-12 07:53:42.838248
INV0021663,EMP0118,Approved,2025-08-21 07:53:42.838248
INV0021664,EMP0020,Approved,2025-05-26 07:53:42.838248
INV0021665,EMP0036,Approved,2024-08-03 07:53:42.838248
INV0021666,EMP0068,Approved,2025-08-05 07:53:42.838248
INV0021667,EMP0079,Approved,2025-06-16 07:53:42.838248
INV0021668,EMP0049,Approved,2024-09-11 07:53:42.838248
INV0021669,EMP0072,Approved,2024-10-06 07:53:42.838248
INV0021670,EMP0053,Approved,2026-03-02 07:53:42.838248
INV0021671,EMP0045,Approved,2026-06-20 07:53:42.838248
INV0021672,EMP0042,Approved,2024-09-24 07:53:42.838248
INV0021673,EMP0066,Approved,2025-11-07 07:53:42.838248
INV0021674,EMP0046,Approved,2025-03-22 07:53:42.838248
INV0021675,EMP0077,Approved,2025-02-17 07:53:42.838248
INV0021676,EMP0107,Approved,2025-01-01 07:53:42.838248
INV0021677,EMP0021,Approved,2025-01-27 07:53:42.838248
INV0021678,EMP0117,Approved,2025-03-23 07:53:42.838248
INV0021679,EMP0048,Approved,2026-01-02 07:53:42.838248
INV0021680,EMP0112,Approved,2026-05-25 07:53:42.838248
INV0021681,EMP0113,Approved,2026-04-09 07:53:42.838248
INV0021682,EMP0032,Approved,2025-09-15 07:53:42.838248
INV0021683,EMP0072,Approved,2024-10-31 07:53:42.838248
INV0021684,EMP0049,Approved,2025-04-10 07:53:42.838248
INV0021685,EMP0054,Approved,2024-10-08 07:53:42.838248
INV0021686,EMP0100,Approved,2025-04-18 07:53:42.838248
INV0021687,EMP0006,Approved,2024-09-25 07:53:42.838248
INV0021688,EMP0048,Approved,2024-12-08 07:53:42.838248
INV0021689,EMP0004,Approved,2025-06-17 07:53:42.838248
INV0021690,EMP0008,Approved,2024-12-10 07:53:42.838248
INV0021691,EMP0113,Approved,2024-11-16 07:53:42.838248
INV0021692,EMP0111,Approved,2025-10-12 07:53:42.838248
INV0021693,EMP0081,Approved,2026-06-01 07:53:42.838248
INV0021694,EMP0073,Approved,2024-10-14 07:53:42.838248
INV0021695,EMP0099,Approved,2024-10-26 07:53:42.838248
INV0021696,EMP0090,Approved,2025-12-31 07:53:42.838248
INV0021697,EMP0062,Approved,2024-12-27 07:53:42.838248
INV0021698,EMP0015,Approved,2024-09-21 07:53:42.838248
INV0021699,EMP0086,Approved,2025-04-14 07:53:42.838248
INV0021700,EMP0012,Approved,2026-01-28 07:53:42.838248
INV0021701,EMP0073,Approved,2025-03-18 07:53:42.838248
INV0021702,EMP0046,Approved,2025-05-14 07:53:42.838248
INV0021703,EMP0020,Approved,2024-11-25 07:53:42.838248
INV0021704,EMP0075,Approved,2025-12-18 07:53:42.838248
INV0021705,EMP0024,Approved,2025-11-20 07:53:42.838248
INV0021706,EMP0053,Approved,2024-07-17 07:53:42.838248
INV0021707,EMP0067,Approved,2025-12-24 07:53:42.838248
INV0021708,EMP0063,Approved,2025-06-05 07:53:42.838248
INV0021709,EMP0067,Approved,2026-01-14 07:53:42.838248
INV0021710,EMP0098,Approved,2025-06-11 07:53:42.838248
INV0021711,EMP0081,Approved,2024-08-20 07:53:42.838248
INV0021712,EMP0010,Approved,2024-11-09 07:53:42.838248
INV0021713,EMP0097,Approved,2024-07-25 07:53:42.838248
INV0021714,EMP0103,Approved,2025-02-15 07:53:42.838248
INV0021715,EMP0052,Approved,2026-07-08 07:53:42.838248
INV0021716,EMP0106,Approved,2025-06-22 07:53:42.838248
INV0021717,EMP0007,Approved,2026-01-26 07:53:42.838248
INV0021718,EMP0112,Approved,2026-06-20 07:53:42.838248
INV0021719,EMP0022,Approved,2025-06-21 07:53:42.838248
INV0021720,EMP0100,Approved,2026-07-06 07:53:42.838248
INV0021721,EMP0086,Approved,2025-06-23 07:53:42.838248
INV0021722,EMP0066,Approved,2026-05-13 07:53:42.838248
INV0021723,EMP0076,Approved,2026-03-06 07:53:42.838248
INV0021724,EMP0114,Approved,2026-04-19 07:53:42.838248
INV0021725,EMP0120,Approved,2024-10-25 07:53:42.838248
INV0021726,EMP0034,Approved,2024-09-17 07:53:42.838248
INV0021727,EMP0082,Approved,2025-09-02 07:53:42.838248
INV0021728,EMP0115,Approved,2026-02-11 07:53:42.838248
INV0021729,EMP0077,Approved,2025-09-10 07:53:42.838248
INV0021730,EMP0100,Approved,2024-11-26 07:53:42.838248
INV0021731,EMP0011,Approved,2024-12-20 07:53:42.838248
INV0021732,EMP0103,Approved,2025-09-22 07:53:42.838248
INV0021733,EMP0035,Approved,2025-09-14 07:53:42.838248
INV0021734,EMP0093,Approved,2024-12-03 07:53:42.838248
INV0021735,EMP0028,Approved,2024-11-03 07:53:42.838248
INV0021736,EMP0028,Approved,2026-07-01 07:53:42.838248
INV0021737,EMP0080,Approved,2026-02-08 07:53:42.838248
INV0021738,EMP0028,Approved,2025-01-19 07:53:42.838248
INV0021739,EMP0090,Approved,2024-12-18 07:53:42.838248
INV0021740,EMP0004,Approved,2025-10-20 07:53:42.838248
INV0021741,EMP0117,Approved,2026-04-06 07:53:42.838248
INV0021742,EMP0094,Approved,2026-02-02 07:53:42.838248
INV0021743,EMP0061,Approved,2026-02-27 07:53:42.838248
