invoice_id,vendor_id,invoice_date,invoice_amount,currency
INV0020088,V00318,2026-07-05 07:53:42.838248,53184,USD
INV0020089,V00329,2025-07-29 07:53:42.838248,80246,USD
INV0020090,V00222,2026-05-02 07:53:42.838248,97722,USD
INV0020091,V00147,2025-12-30 07:53:42.838248,113294,USD
INV0020092,V00332,2024-09-11 07:53:42.838248,79723,USD
INV0020093,V00120,2025-05-06 07:53:42.838248,92604,USD
INV0020094,V00164,2025-01-28 07:53:42.838248,112693,USD
INV0020095,V00200,2024-11-07 07:53:42.838248,92266,USD
INV0020096,V00130,2025-05-23 07:53:42.838248,127038,USD
INV0020097,V00221,2025-01-31 07:53:42.838248,134782,USD
INV0020098,V00145,2024-09-14 07:53:42.838248,87203,USD
INV0020099,V00127,2025-07-17 07:53:42.838248,139918,USD
INV0020100,V00156,2025-11-30 07:53:42.838248,33370,USD
INV0020101,V00278,2026-02-09 07:53:42.838248,108778,USD
INV0020102,V00265,2025-07-09 07:53:42.838248,106346,USD
INV0020103,V00304,2026-02-20 07:53:42.838248,99615,USD
INV0020104,V00213,2025-06-07 07:53:42.838248,112056,USD
INV0020105,V00326,2024-07-19 07:53:42.838248,112961,USD
INV0020106,V00001,2026-04-23 07:53:42.838248,15951,USD
INV0020107,V00306,2026-06-29 07:53:42.838248,64943,USD
INV0020108,V00101,2025-10-08 07:53:42.838248,62390,USD
INV0020109,V00312,2024-12-11 07:53:42.838248,87516,USD
INV0020110,V00029,2026-02-10 07:53:42.838248,52798,USD
INV0020111,V00046,2025-04-11 07:53:42.838248,108589,USD
INV0020112,V00088,2025-03-26 07:53:42.838248,140223,USD
INV0020113,V00255,2024-10-05 07:53:42.838248,41614,USD
INV0020114,V00235,2026-02-04 07:53:42.838248,7281,USD
INV0020115,V00243,2025-01-11 07:53:42.838248,46879,USD
INV0020116,V00165,2025-06-05 07:53:42.838248,38523,USD
INV0020117,V00019,2025-04-04 07:53:42.838248,29269,USD
INV0020118,V00049,2025-07-03 07:53:42.838248,93738,USD
INV0020119,V00263,2026-02-28 07:53:42.838248,130817,USD
INV0020120,V00173,2025-01-25 07:53:42.838248,101538,USD
INV0020121,V00044,2026-04-24 07:53:42.838248,123792,USD
INV0020122,V00299,2025-02-27 07:53:42.838248,39199,USD
INV0020123,V00332,2025-08-17 07:53:42.838248,132054,USD
INV0020124,V00060,2024-08-22 07:53:42.838248,113321,USD
INV0020125,V00149,2024-09-16 07:53:42.838248,76569,USD
INV0020126,V00127,2024-12-01 07:53:42.838248,79642,USD
INV0020127,V00222,2025-05-17 07:53:42.838248,117628,USD
INV0020128,V00070,2024-09-03 07:53:42.838248,61099,USD
INV0020129,V00141,2026-04-01 07:53:42.838248,53466,USD
INV0020130,V00062,2024-08-23 07:53:42.838248,128696,USD
INV0020131,V00074,2024-09-24 07:53:42.838248,147900,USD
INV0020132,V00285,2025-11-17 07:53:42.838248,62849,USD
INV0020133,V00216,2025-01-06 07:53:42.838248,45699,USD
INV0020134,V00336,2024-11-08 07:53:42.838248,42419,USD
INV0020135,V00205,2026-04-02 07:53:42.838248,9231,USD
INV0020136,V00043,2025-07-12 07:53:42.838248,57511,USD
INV0020137,V00171,2025-05-21 07:53:42.838248,43955,USD
INV0020138,V00332,2026-03-19 07:53:42.838248,54857,USD
INV0020139,V00071,2024-12-24 07:53:42.838248,45063,USD
INV0020140,V00199,2024-08-09 07:53:42.838248,101804,USD
INV0020141,V00198,2026-05-27 07:53:42.838248,27793,USD
INV0020142,V00013,2026-02-08 07:53:42.838248,85114,USD
INV0020143,V00019,2024-11-20 07:53:42.838248,108316,USD
INV0020144,V00204,2024-08-02 07:53:42.838248,73236,USD
INV0020145,V00120,2025-09-22 07:53:42.838248,125813,USD
INV0020146,V00272,2025-01-25 07:53:42.838248,91093,USD
INV0020147,V00110,2026-01-16 07:53:42.838248,19269,USD
INV0020148,V00098,2026-01-09 07:53:42.838248,127640,USD
INV0020149,V00217,2026-05-13 07:53:42.838248,60684,USD
INV0020150,V00017,2025-11-29 07:53:42.838248,82085,USD
INV0020151,V00171,2025-10-18 07:53:42.838248,110611,USD
INV0020152,V00224,2024-08-27 07:53:42.838248,11303,USD
INV0020153,V00013,2025-12-06 07:53:42.838248,119898,USD
INV0020154,V00126,2025-05-21 07:53:42.838248,45849,USD
INV0020155,V00123,2025-08-19 07:53:42.838248,84547,USD
INV0020156,V00325,2025-08-12 07:53:42.838248,117968,USD
INV0020157,V00002,2026-03-21 07:53:42.838248,103903,USD
INV0020158,V00121,2026-06-11 07:53:42.838248,85899,USD
INV0020159,V00212,2025-09-21 07:53:42.838248,63190,USD
INV0020160,V00140,2026-06-03 07:53:42.838248,6277,USD
INV0020161,V00213,2025-02-07 07:53:42.838248,86080,USD
INV0020162,V00175,2025-08-29 07:53:42.838248,140801,USD
INV0020163,V00274,2024-12-16 07:53:42.838248,137529,USD
INV0020164,V00082,2024-07-23 07:53:42.838248,98318,USD
INV0020165,V00044,2025-06-06 07:53:42.838248,143773,USD
INV0020166,V00105,2026-02-20 07:53:42.838248,92920,USD
INV0020167,V00080,2025-06-14 07:53:42.838248,52387,USD
INV0020168,V00330,2024-12-23 07:53:42.838248,116981,USD
INV0020169,V00037,2025-01-11 07:53:42.838248,129970,USD
INV0020170,V00193,2025-07-31 07:53:42.838248,103829,USD
INV0020171,V00273,2025-02-07 07:53:42.838248,43362,USD
INV0020172,V00205,2025-06-07 07:53:42.838248,42421,USD
INV0020173,V00033,2024-12-16 07:53:42.838248,122421,USD
INV0020174,V00334,2025-03-14 07:53:42.838248,132884,USD
INV0020175,V00215,2025-09-02 07:53:42.838248,84736,USD
INV0020176,V00312,2026-03-19 07:53:42.838248,146635,USD
INV0020177,V00003,2025-11-03 07:53:42.838248,48423,USD
INV0020178,V00169,2026-06-05 07:53:42.838248,19379,USD
INV0020179,V00154,2025-10-28 07:53:42.838248,75905,USD
INV0020180,V00021,2025-01-20 07:53:42.838248,51356,USD
INV0020181,V00029,2025-03-23 07:53:42.838248,68167,USD
INV0020182,V00341,2025-09-20 07:53:42.838248,70904,USD
INV0020183,V00023,2025-08-18 07:53:42.838248,114101,USD
INV0020184,V00190,2024-08-23 07:53:42.838248,32618,USD
INV0020185,V00002,2024-10-17 07:53:42.838248,97651,USD
INV0020186,V00229,2026-03-12 07:53:42.838248,83187,USD
INV0020187,V00064,2024-10-04 07:53:42.838248,106275,USD
INV0020188,V00123,2024-08-25 07:53:42.838248,148352,USD
INV0020189,V00249,2025-12-14 07:53:42.838248,104202,USD
INV0020190,V00096,2024-12-26 07:53:42.838248,108771,USD
INV0020191,V00235,2026-01-20 07:53:42.838248,136636,USD
INV0020192,V00290,2025-12-21 07:53:42.838248,106217,USD
INV0020193,V00250,2025-11-01 07:53:42.838248,141780,USD
INV0020194,V00309,2025-04-11 07:53:42.838248,49409,USD
INV0020195,V00195,2026-03-17 07:53:42.838248,70688,USD
INV0020196,V00279,2024-07-26 07:53:42.838248,71799,USD
INV0020197,V00177,2026-06-03 07:53:42.838248,69437,USD
INV0020198,V00002,2024-09-30 07:53:42.838248,99431,USD
INV0020199,V00277,2025-09-17 07:53:42.838248,141351,USD
INV0020200,V00221,2025-09-07 07:53:42.838248,89937,USD
INV0020201,V00014,2025-02-27 07:53:42.838248,27722,USD
INV0020202,V00148,2025-04-12 07:53:42.838248,83563,USD
INV0020203,V00013,2026-02-01 07:53:42.838248,17333,USD
INV0020204,V00190,2025-02-25 07:53:42.838248,146618,USD
INV0020205,V00039,2024-10-18 07:53:42.838248,66691,USD
INV0020206,V00146,2025-03-17 07:53:42.838248,147727,USD
INV0020207,V00283,2024-08-04 07:53:42.838248,147725,USD
INV0020208,V00350,2025-08-15 07:53:42.838248,36799,USD
INV0020209,V00286,2025-04-07 07:53:42.838248,54968,USD
INV0020210,V00262,2025-09-10 07:53:42.838248,127923,USD
INV0020211,V00148,2024-11-22 07:53:42.838248,22856,USD
INV0020212,V00006,2025-11-24 07:53:42.838248,58343,USD
INV0020213,V00325,2026-03-15 07:53:42.838248,134455,USD
INV0020214,V00032,2026-04-14 07:53:42.838248,69933,USD
INV0020215,V00285,2024-07-09 07:53:42.838248,149450,USD
INV0020216,V00266,2026-05-27 07:53:42.838248,28870,USD
INV0020217,V00229,2024-12-17 07:53:42.838248,46353,USD
INV0020218,V00265,2024-09-23 07:53:42.838248,12288,USD
INV0020219,V00077,2025-02-12 07:53:42.838248,106071,USD
INV0020220,V00117,2025-12-02 07:53:42.838248,30113,USD
INV0020221,V00317,2025-01-07 07:53:42.838248,101223,USD
INV0020222,V00195,2024-07-13 07:53:42.838248,13147,USD
INV0020223,V00330,2025-03-10 07:53:42.838248,45183,USD
INV0020224,V00299,2025-07-14 07:53:42.838248,31058,USD
INV0020225,V00127,2025-02-13 07:53:42.838248,44820,USD
INV0020226,V00267,2025-01-22 07:53:42.838248,24187,USD
INV0020227,V00186,2025-08-15 07:53:42.838248,68534,USD
INV0020228,V00094,2026-06-02 07:53:42.838248,61846,USD
INV0020229,V00270,2025-05-01 07:53:42.838248,22450,USD
INV0020230,V00063,2026-03-06 07:53:42.838248,6276,USD
INV0020231,V00261,2024-09-26 07:53:42.838248,51513,USD
INV0020232,V00317,2025-11-15 07:53:42.838248,49030,USD
INV0020233,V00294,2025-01-10 07:53:42.838248,16927,USD
INV0020234,V00039,2024-11-09 07:53:42.838248,69069,USD
INV0020235,V00337,2026-03-08 07:53:42.838248,148986,USD
INV0020236,V00240,2025-11-14 07:53:42.838248,116790,USD
INV0020237,V00019,2024-08-11 07:53:42.838248,54098,USD
INV0020238,V00263,2025-01-10 07:53:42.838248,34464,USD
INV0020239,V00090,2026-03-17 07:53:42.838248,96143,USD
INV0020240,V00337,2025-03-14 07:53:42.838248,9762,USD
INV0020241,V00319,2026-05-17 07:53:42.838248,30607,USD
INV0020242,V00108,2025-11-16 07:53:42.838248,124668,USD
INV0020243,V00068,2025-08-19 07:53:42.838248,88938,USD
INV0020244,V00041,2024-07-14 07:53:42.838248,8602,USD
INV0020245,V00227,2026-06-13 07:53:42.838248,6495,USD
INV0020246,V00200,2026-05-09 07:53:42.838248,32577,USD
INV0020247,V00038,2025-10-24 07:53:42.838248,25757,USD
INV0020248,V00102,2025-06-22 07:53:42.838248,103623,USD
INV0020249,V00117,2025-01-01 07:53:42.838248,60722,USD
INV0020250,V00181,2025-05-19 07:53:42.838248,82077,USD
INV0020251,V00079,2025-03-08 07:53:42.838248,143831,USD
INV0020252,V00076,2025-02-15 07:53:42.838248,72417,USD
INV0020253,V00346,2025-11-11 07:53:42.838248,138775,USD
INV0020254,V00012,2025-07-23 07:53:42.838248,34814,USD
INV0020255,V00249,2025-05-23 07:53:42.838248,24065,USD
INV0020256,V00244,2025-11-23 07:53:42.838248,79626,USD
INV0020257,V00218,2025-09-25 07:53:42.838248,84808,USD
INV0020258,V00129,2024-10-31 07:53:42.838248,35217,USD
INV0020259,V00166,2026-04-09 07:53:42.838248,126948,USD
INV0020260,V00007,2026-06-13 07:53:42.838248,20357,USD
INV0020261,V00210,2025-10-13 07:53:42.838248,149821,USD
INV0020262,V00202,2024-11-20 07:53:42.838248,7829,USD
INV0020263,V00071,2024-11-28 07:53:42.838248,131519,USD
INV0020264,V00154,2025-01-13 07:53:42.838248,144732,USD
INV0020265,V00113,2025-03-24 07:53:42.838248,13697,USD
INV0020266,V00191,2024-08-23 07:53:42.838248,18953,USD
INV0020267,V00030,2026-05-10 07:53:42.838248,67237,USD
INV0020268,V00025,2024-07-16 07:53:42.838248,141229,USD
INV0020269,V00254,2025-01-29 07:53:42.838248,147951,USD
INV0020270,V00110,2026-04-10 07:53:42.838248,79195,USD
INV0020271,V00322,2025-01-06 07:53:42.838248,34892,USD
INV0020272,V00049,2024-12-25 07:53:42.838248,58712,USD
INV0020273,V00197,2025-07-31 07:53:42.838248,34689,USD
INV0020274,V00182,2024-08-01 07:53:42.838248,8307,USD
INV0020275,V00252,2026-03-13 07:53:42.838248,103214,USD
INV0020276,V00350,2025-01-05 07:53:42.838248,61280,USD
INV0020277,V00144,2026-06-21 07:53:42.838248,74546,USD
INV0020278,V00014,2026-01-17 07:53:42.838248,24943,USD
INV0020279,V00279,2024-11-26 07:53:42.838248,66193,USD
INV0020280,V00252,2025-01-14 07:53:42.838248,96829,USD
INV0020281,V00157,2025-08-04 07:53:42.838248,123192,USD
INV0020282,V00228,2025-07-11 07:53:42.838248,46989,USD
INV0020283,V00279,2026-05-09 07:53:42.838248,43680,USD
INV0020284,V00001,2024-12-21 07:53:42.838248,16254,USD
INV0020285,V00043,2025-02-17 07:53:42.838248,28136,USD
INV0020286,V00009,2024-10-16 07:53:42.838248,34282,USD
INV0020287,V00077,2025-10-28 07:53:42.838248,119465,USD
INV0020288,V00044,2025-04-30 07:53:42.838248,95786,USD
INV0020289,V00079,2025-12-30 07:53:42.838248,48417,USD
INV0020290,V00265,2024-12-25 07:53:42.838248,61388,USD
INV0020291,V00188,2025-11-24 07:53:42.838248,106260,USD
INV0020292,V00176,2024-10-18 07:53:42.838248,11965,USD
INV0020293,V00241,2025-08-21 07:53:42.838248,26873,USD
INV0020294,V00143,2025-12-06 07:53:42.838248,121898,USD
INV0020295,V00090,2024-10-30 07:53:42.838248,34049,USD
INV0020296,V00114,2025-10-29 07:53:42.838248,118510,USD
INV0020297,V00247,2025-09-01 07:53:42.838248,145775,USD
INV0020298,V00137,2026-03-11 07:53:42.838248,40572,USD
INV0020299,V00115,2025-01-06 07:53:42.838248,6850,USD
INV0020300,V00185,2024-10-13 07:53:42.838248,88849,USD
INV0020301,V00048,2025-01-16 07:53:42.838248,92318,USD
INV0020302,V00276,2025-08-17 07:53:42.838248,137959,USD
INV0020303,V00070,2024-12-27 07:53:42.838248,72263,USD
INV0020304,V00194,2025-10-03 07:53:42.838248,118327,USD
INV0020305,V00062,2024-07-23 07:53:42.838248,66305,USD
INV0020306,V00135,2024-12-29 07:53:42.838248,49730,USD
INV0020307,V00342,2026-03-28 07:53:42.838248,15694,USD
INV0020308,V00119,2024-09-30 07:53:42.838248,83346,USD
INV0020309,V00033,2026-06-09 07:53:42.838248,131701,USD
INV0020310,V00207,2025-02-05 07:53:42.838248,93606,USD
INV0020311,V00194,2025-04-22 07:53:42.838248,11070,USD
INV0020312,V00259,2025-07-11 07:53:42.838248,8126,USD
INV0020313,V00105,2024-09-24 07:53:42.838248,56743,USD
INV0020314,V00064,2025-04-20 07:53:42.838248,141814,USD
INV0020315,V00051,2024-09-07 07:53:42.838248,24466,USD
INV0020316,V00248,2024-08-04 07:53:42.838248,94841,USD
INV0020317,V00296,2025-06-02 07:53:42.838248,122272,USD
INV0020318,V00213,2024-07-09 07:53:42.838248,88815,USD
INV0020319,V00202,2025-03-29 07:53:42.838248,143311,USD
INV0020320,V00055,2025-05-30 07:53:42.838248,136544,USD
INV0020321,V00289,2026-01-18 07:53:42.838248,47943,USD
INV0020322,V00162,2025-09-02 07:53:42.838248,81339,USD
INV0020323,V00082,2025-10-07 07:53:42.838248,133290,USD
INV0020324,V00195,2025-03-02 07:53:42.838248,21327,USD
INV0020325,V00155,2025-12-05 07:53:42.838248,135173,USD
INV0020326,V00077,2025-09-26 07:53:42.838248,70667,USD
INV0020327,V00083,2026-03-23 07:53:42.838248,123511,USD
INV0020328,V00136,2024-08-26 07:53:42.838248,134010,USD
INV0020329,V00183,2026-01-30 07:53:42.838248,6818,USD
INV0020330,V00302,2024-07-31 07:53:42.838248,64564,USD
INV0020331,V00322,2025-08-13 07:53:42.838248,122835,USD
INV0020332,V00195,2026-05-13 07:53:42.838248,76460,USD
INV0020333,V00218,2024-08-17 07:53:42.838248,82100,USD
INV0020334,V00103,2025-12-11 07:53:42.838248,94061,USD
INV0020335,V00126,2025-06-01 07:53:42.838248,65894,USD
INV0020336,V00172,2024-07-14 07:53:42.838248,90897,USD
INV0020337,V00084,2025-11-28 07:53:42.838248,27075,USD
INV0020338,V00051,2025-10-02 07:53:42.838248,47839,USD
INV0020339,V00111,2025-10-15 07:53:42.838248,48777,USD
INV0020340,V00218,2025-03-12 07:53:42.838248,121048,USD
INV0020341,V00023,2026-01-19 07:53:42.838248,41056,USD
INV0020342,V00330,2026-02-05 07:53:42.838248,54125,USD
INV0020343,V00175,2024-11-04 07:53:42.838248,11762,USD
INV0020344,V00183,2025-03-05 07:53:42.838248,148430,USD
INV0020345,V00103,2024-07-18 07:53:42.838248,39193,USD
INV0020346,V00255,2024-10-25 07:53:42.838248,99635,USD
INV0020347,V00244,2024-12-15 07:53:42.838248,28590,USD
INV0020348,V00330,2025-01-20 07:53:42.838248,21570,USD
INV0020349,V00333,2024-08-04 07:53:42.838248,72008,USD
INV0020350,V00252,2025-01-23 07:53:42.838248,116982,USD
INV0020351,V00013,2026-01-04 07:53:42.838248,105493,USD
INV0020352,V00342,2024-09-19 07:53:42.838248,13135,USD
INV0020353,V00074,2025-07-14 07:53:42.838248,15365,USD
INV0020354,V00319,2025-01-06 07:53:42.838248,12725,USD
INV0020355,V00075,2024-08-18 07:53:42.838248,84390,USD
INV0020356,V00157,2025-05-25 07:53:42.838248,110179,USD
INV0020357,V00270,2024-09-12 07:53:42.838248,21833,USD
INV0020358,V00262,2026-04-21 07:53:42.838248,127962,USD
INV0020359,V00232,2025-11-05 07:53:42.838248,76608,USD
INV0020360,V00314,2024-10-05 07:53:42.838248,25352,USD
INV0020361,V00099,2024-08-26 07:53:42.838248,125819,USD
INV0020362,V00338,2025-04-11 07:53:42.838248,107990,USD
INV0020363,V00171,2025-07-02 07:53:42.838248,146759,USD
INV0020364,V00152,2026-02-07 07:53:42.838248,120325,USD
INV0020365,V00318,2025-12-11 07:53:42.838248,119197,USD
INV0020366,V00201,2025-01-22 07:53:42.838248,111309,USD
INV0020367,V00310,2024-12-21 07:53:42.838248,28478,USD
INV0020368,V00180,2024-09-02 07:53:42.838248,71746,USD
INV0020369,V00236,2026-05-14 07:53:42.838248,122396,USD
INV0020370,V00019,2025-05-18 07:53:42.838248,11616,USD
INV0020371,V00157,2026-01-14 07:53:42.838248,83056,USD
INV0020372,V00340,2025-03-16 07:53:42.838248,26037,USD
INV0020373,V00050,2026-05-11 07:53:42.838248,147189,USD
INV0020374,V00014,2024-11-07 07:53:42.838248,141633,USD
INV0020375,V00218,2024-11-11 07:53:42.838248,21368,USD
INV0020376,V00257,2025-04-13 07:53:42.838248,31161,USD
INV0020377,V00266,2026-06-22 07:53:42.838248,92888,USD
INV0020378,V00289,2025-11-30 07:53:42.838248,111659,USD
INV0020379,V00238,2025-10-25 07:53:42.838248,110412,USD
INV0020380,V00251,2025-09-06 07:53:42.838248,120075,USD
INV0020381,V00045,2026-02-25 07:53:42.838248,23671,USD
INV0020382,V00121,2024-11-16 07:53:42.838248,93690,USD
INV0020383,V00276,2026-02-05 07:53:42.838248,75247,USD
INV0020384,V00307,2024-08-05 07:53:42.838248,109623,USD
INV0020385,V00191,2025-11-14 07:53:42.838248,30279,USD
INV0020386,V00324,2026-02-08 07:53:42.838248,15226,USD
INV0020387,V00185,2024-10-11 07:53:42.838248,45181,USD
INV0020388,V00339,2025-09-12 07:53:42.838248,122925,USD
INV0020389,V00054,2025-06-11 07:53:42.838248,85327,USD
INV0020390,V00008,2025-11-13 07:53:42.838248,24687,USD
INV0020391,V00048,2024-08-17 07:53:42.838248,127342,USD
INV0020392,V00301,2024-12-10 07:53:42.838248,38799,USD
INV0020393,V00321,2026-01-26 07:53:42.838248,58906,USD
INV0020394,V00283,2025-03-21 07:53:42.838248,6100,USD
INV0020395,V00155,2025-02-27 07:53:42.838248,96752,USD
INV0020396,V00320,2025-10-12 07:53:42.838248,85041,USD
INV0020397,V00328,2024-12-20 07:53:42.838248,137330,USD
INV0020398,V00289,2025-10-21 07:53:42.838248,120455,USD
INV0020399,V00225,2025-06-02 07:53:42.838248,40647,USD
INV0020400,V00298,2024-12-06 07:53:42.838248,54701,USD
INV0020401,V00295,2026-03-31 07:53:42.838248,20550,USD
INV0020402,V00251,2026-04-19 07:53:42.838248,97618,USD
INV0020403,V00070,2026-01-02 07:53:42.838248,52863,USD
INV0020404,V00105,2025-12-25 07:53:42.838248,75195,USD
INV0020405,V00150,2025-03-05 07:53:42.838248,129335,USD
INV0020406,V00200,2026-07-02 07:53:42.838248,99571,USD
INV0020407,V00325,2025-11-29 07:53:42.838248,136604,USD
INV0020408,V00349,2025-10-19 07:53:42.838248,50783,USD
INV0020409,V00322,2026-04-02 07:53:42.838248,49930,USD
INV0020410,V00340,2025-02-12 07:53:42.838248,54853,USD
INV0020411,V00167,2026-06-24 07:53:42.838248,93984,USD
INV0020412,V00208,2026-06-07 07:53:42.838248,128888,USD
INV0020413,V00267,2024-12-21 07:53:42.838248,9167,USD
INV0020414,V00307,2024-08-06 07:53:42.838248,71829,USD
INV0020415,V00242,2026-02-16 07:53:42.838248,68616,USD
INV0020416,V00256,2025-08-21 07:53:42.838248,136866,USD
INV0020417,V00272,2025-01-23 07:53:42.838248,116067,USD
INV0020418,V00225,2025-05-18 07:53:42.838248,143545,USD
INV0020419,V00319,2025-04-26 07:53:42.838248,105695,USD
INV0020420,V00074,2025-04-25 07:53:42.838248,144910,USD
INV0020421,V00169,2024-11-22 07:53:42.838248,74878,USD
INV0020422,V00148,2025-03-18 07:53:42.838248,124252,USD
INV0020423,V00051,2025-05-29 07:53:42.838248,65953,USD
INV0020424,V00349,2026-05-31 07:53:42.838248,107996,USD
INV0020425,V00172,2024-11-18 07:53:42.838248,95912,USD
INV0020426,V00105,2026-03-16 07:53:42.838248,67848,USD
INV0020427,V00044,2026-01-24 07:53:42.838248,25300,USD
INV0020428,V00079,2025-09-06 07:53:42.838248,149928,USD
INV0020429,V00052,2025-08-25 07:53:42.838248,124006,USD
INV0020430,V00214,2024-12-13 07:53:42.838248,48521,USD
INV0020431,V00261,2025-03-18 07:53:42.838248,129078,USD
INV0020432,V00029,2025-02-23 07:53:42.838248,92422,USD
INV0020433,V00341,2025-05-22 07:53:42.838248,66518,USD
INV0020434,V00023,2025-08-10 07:53:42.838248,5779,USD
INV0020435,V00104,2024-09-02 07:53:42.838248,46428,USD
INV0020436,V00216,2025-08-31 07:53:42.838248,32357,USD
INV0020437,V00179,2025-01-22 07:53:42.838248,116182,USD
INV0020438,V00288,2025-04-09 07:53:42.838248,69446,USD
INV0020439,V00346,2024-11-03 07:53:42.838248,20492,USD
INV0020440,V00233,2026-06-14 07:53:42.838248,73630,USD
INV0020441,V00214,2024-10-09 07:53:42.838248,39915,USD
INV0020442,V00079,2025-08-18 07:53:42.838248,103146,USD
INV0020443,V00079,2025-03-25 07:53:42.838248,56444,USD
INV0020444,V00308,2025-01-04 07:53:42.838248,95012,USD
INV0020445,V00345,2025-02-08 07:53:42.838248,113947,USD
INV0020446,V00052,2024-12-29 07:53:42.838248,110159,USD
INV0020447,V00108,2026-01-27 07:53:42.838248,143458,USD
INV0020448,V00288,2025-01-09 07:53:42.838248,114993,USD
INV0020449,V00258,2025-01-22 07:53:42.838248,61924,USD
INV0020450,V00345,2025-10-20 07:53:42.838248,100535,USD
INV0020451,V00224,2025-04-23 07:53:42.838248,13429,USD
INV0020452,V00326,2025-04-05 07:53:42.838248,77335,USD
INV0020453,V00258,2025-07-13 07:53:42.838248,100369,USD
INV0020454,V00025,2026-05-06 07:53:42.838248,35721,USD
INV0020455,V00038,2025-01-31 07:53:42.838248,85342,USD
INV0020456,V00245,2025-04-30 07:53:42.838248,76013,USD
INV0020457,V00168,2024-10-01 07:53:42.838248,43613,USD
INV0020458,V00295,2024-10-22 07:53:42.838248,25315,USD
INV0020459,V00051,2025-06-19 07:53:42.838248,127470,USD
INV0020460,V00175,2026-02-16 07:53:42.838248,74504,USD
INV0020461,V00001,2025-05-03 07:53:42.838248,74462,USD
INV0020462,V00326,2025-11-08 07:53:42.838248,92149,USD
INV0020463,V00001,2024-12-24 07:53:42.838248,80712,USD
INV0020464,V00060,2026-04-14 07:53:42.838248,26247,USD
INV0020465,V00049,2025-05-09 07:53:42.838248,144323,USD
INV0020466,V00165,2026-04-08 07:53:42.838248,52089,USD
INV0020467,V00099,2025-07-29 07:53:42.838248,83710,USD
INV0020468,V00210,2025-12-06 07:53:42.838248,67295,USD
INV0020469,V00229,2025-07-17 07:53:42.838248,33746,USD
INV0020470,V00117,2024-12-19 07:53:42.838248,24554,USD
INV0020471,V00080,2024-11-09 07:53:42.838248,34161,USD
INV0020472,V00283,2025-04-12 07:53:42.838248,111920,USD
INV0020473,V00223,2026-04-25 07:53:42.838248,133743,USD
INV0020474,V00118,2025-03-21 07:53:42.838248,50518,USD
INV0020475,V00025,2025-04-28 07:53:42.838248,106553,USD
INV0020476,V00290,2026-02-27 07:53:42.838248,51670,USD
INV0020477,V00043,2025-10-02 07:53:42.838248,136362,USD
INV0020478,V00243,2025-03-23 07:53:42.838248,50489,USD
INV0020479,V00123,2025-02-01 07:53:42.838248,120586,USD
INV0020480,V00320,2025-02-11 07:53:42.838248,89727,USD
INV0020481,V00154,2025-11-26 07:53:42.838248,143493,USD
INV0020482,V00223,2026-04-28 07:53:42.838248,103214,USD
INV0020483,V00008,2025-07-10 07:53:42.838248,35999,USD
INV0020484,V00158,2024-07-09 07:53:42.838248,67879,USD
INV0020485,V00323,2025-10-25 07:53:42.838248,21031,USD
INV0020486,V00326,2024-11-06 07:53:42.838248,87859,USD
INV0020487,V00113,2025-07-19 07:53:42.838248,73443,USD
INV0020488,V00105,2025-12-30 07:53:42.838248,24737,USD
INV0020489,V00023,2025-04-17 07:53:42.838248,62734,USD
INV0020490,V00291,2026-02-09 07:53:42.838248,130857,USD
INV0020491,V00118,2026-06-10 07:53:42.838248,51510,USD
INV0020492,V00207,2024-08-25 07:53:42.838248,66501,USD
INV0020493,V00108,2025-10-26 07:53:42.838248,94025,USD
INV0020494,V00030,2025-03-30 07:53:42.838248,49961,USD
INV0020495,V00148,2025-01-24 07:53:42.838248,90008,USD
INV0020496,V00095,2024-08-02 07:53:42.838248,24980,USD
INV0020497,V00219,2024-10-08 07:53:42.838248,136903,USD
INV0020498,V00248,2025-03-21 07:53:42.838248,41782,USD
INV0020499,V00003,2025-05-10 07:53:42.838248,111037,USD
INV0020500,V00249,2025-11-08 07:53:42.838248,67550,USD
INV0020501,V00204,2026-04-23 07:53:42.838248,145266,USD
INV0020502,V00350,2024-12-26 07:53:42.838248,105644,USD
INV0020503,V00280,2025-02-02 07:53:42.838248,85881,USD
INV0020504,V00109,2026-04-18 07:53:42.838248,17437,USD
INV0020505,V00168,2025-04-08 07:53:42.838248,23615,USD
INV0020506,V00098,2024-07-20 07:53:42.838248,113989,USD
INV0020507,V00181,2025-09-10 07:53:42.838248,116614,USD
INV0020508,V00274,2024-10-31 07:53:42.838248,107041,USD
INV0020509,V00137,2025-07-28 07:53:42.838248,11942,USD
INV0020510,V00037,2025-03-12 07:53:42.838248,113323,USD
INV0020511,V00168,2025-05-19 07:53:42.838248,121883,USD
INV0020512,V00039,2024-12-04 07:53:42.838248,31853,USD
INV0020513,V00142,2025-12-20 07:53:42.838248,21740,USD
INV0020514,V00030,2026-03-11 07:53:42.838248,133734,USD
INV0020515,V00252,2025-08-06 07:53:42.838248,14692,USD
INV0020516,V00096,2024-07-16 07:53:42.838248,93648,USD
INV0020517,V00079,2024-09-24 07:53:42.838248,116343,USD
INV0020518,V00147,2025-09-28 07:53:42.838248,74798,USD
INV0020519,V00015,2025-06-30 07:53:42.838248,26895,USD
INV0020520,V00338,2024-10-19 07:53:42.838248,7356,USD
INV0020521,V00280,2024-12-22 07:53:42.838248,33175,USD
INV0020522,V00224,2024-07-09 07:53:42.838248,88472,USD
INV0020523,V00054,2025-01-18 07:53:42.838248,41383,USD
