invoice_id,vendor_id,invoice_date,invoice_amount,currency,duplicate_payment,invoice_split,shared_bank,vendor_similarity,approval_override,communication,risk_score,risk_level,reason,bank_account,case_id
INV0018955,V00095,2025-07-24 07:53:42.838248,130158,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000210665,CASE18952
INV0018951,V00137,2024-08-16 07:53:42.838248,61819,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000189318,CASE18953
INV0018950,V00288,2026-01-28 07:53:42.838248,130407,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000717457,CASE18954
INV0018947,V00269,2025-03-08 07:53:42.838248,101878,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000715870,CASE18955
INV0018946,V00098,2025-02-07 07:53:42.838248,54584,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000745830,CASE18956
INV0018945,V00197,2026-02-26 07:53:42.838248,115160,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000255813,CASE18957
INV0021834,V00023,2025-03-27 07:53:42.838248,132494,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000418635,CASE18958
INV0021833,V00005,2026-04-23 07:53:42.838248,115632,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000812526,CASE18959
INV0021831,V00217,2025-10-29 07:53:42.838248,116922,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000274446,CASE18960
INV0018914,V00065,2025-07-02 07:53:42.838248,50798,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000859359,CASE18961
INV0000811,V00111,2026-06-27 07:53:42.838248,89843,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000824156,CASE18962
INV0000808,V00303,2026-01-03 07:53:42.838248,96964,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000575755,CASE18963
INV0000807,V00013,2024-09-05 07:53:42.838248,59248,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000101773,CASE18964
INV0000805,V00272,2024-12-23 07:53:42.838248,117241,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000134305,CASE18965
INV0018981,V00190,2025-11-13 07:53:42.838248,134747,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000535673,CASE18966
INV0018980,V00100,2025-11-12 07:53:42.838248,90368,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000437960,CASE18967
INV0018978,V00187,2025-07-24 07:53:42.838248,120180,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000197736,CASE18968
INV0021830,V00273,2026-05-16 07:53:42.838248,118032,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000564920,CASE18969
INV0021828,V00305,2026-06-24 07:53:42.838248,67477,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000550961,CASE18970
INV0021827,V00337,2025-01-13 07:53:42.838248,61875,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000736565,CASE18971
INV0021825,V00299,2026-04-04 07:53:42.838248,69673,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000184714,CASE18972
INV0018975,V00283,2025-06-15 07:53:42.838248,118115,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000444519,CASE18973
INV0018974,V00088,2025-12-11 07:53:42.838248,125609,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000720859,CASE18974
INV0018973,V00258,2026-04-28 07:53:42.838248,120473,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000712955,CASE18975
INV0018972,V00255,2024-09-29 07:53:42.838248,62941,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000194689,CASE18976
INV0018970,V00065,2024-11-14 07:53:42.838248,48306,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000859359,CASE18977
INV0018969,V00008,2025-02-28 07:53:42.838248,123504,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000140115,CASE18978
INV0018968,V00314,2024-11-09 07:53:42.838248,101571,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000714953,CASE18979
INV0018967,V00109,2025-04-30 07:53:42.838248,56633,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000189771,CASE18980
INV0018963,V00180,2025-12-05 07:53:42.838248,130843,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000643623,CASE18981
INV0000798,V00332,2025-05-07 07:53:42.838248,69888,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000426775,CASE18982
INV0000795,V00010,2026-01-17 07:53:42.838248,120701,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000735656,CASE18983
INV0000794,V00066,2024-08-18 07:53:42.838248,147093,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000233827,CASE18984
INV0000793,V00133,2025-07-17 07:53:42.838248,147372,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000364742,CASE18985
INV0000790,V00068,2026-01-20 07:53:42.838248,134843,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000188025,CASE18986
INV0000789,V00026,2025-10-18 07:53:42.838248,49094,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000808446,CASE18987
INV0000788,V00350,2025-04-28 07:53:42.838248,145930,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000557409,CASE18988
INV0000787,V00280,2025-02-22 07:53:42.838248,77051,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232040,CASE18989
INV0000786,V00131,2024-08-09 07:53:42.838248,81569,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592198,CASE18990
INV0000816,V00339,2026-05-09 07:53:42.838248,77698,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000461939,CASE18991
INV0018991,V00237,2025-11-25 07:53:42.838248,91619,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000108491,CASE18992
INV0018988,V00115,2025-03-17 07:53:42.838248,96682,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000796212,CASE18993
INV0018987,V00268,2025-02-03 07:53:42.838248,88693,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000803055,CASE18994
INV0018986,V00090,2026-04-24 07:53:42.838248,84117,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000934904,CASE18995
INV0018985,V00142,2025-02-08 07:53:42.838248,83975,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000696251,CASE18996
INV0018983,V00044,2025-01-31 07:53:42.838248,83815,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000266889,CASE18997
INV0019040,V00115,2025-09-06 07:53:42.838248,79404,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000796212,CASE18998
INV0019039,V00202,2025-06-03 07:53:42.838248,92640,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000433632,CASE18999
INV0019005,V00131,2024-07-11 07:53:42.838248,125746,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592198,CASE19000
INV0019004,V00109,2025-07-28 07:53:42.838248,145467,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000189771,CASE19001
INV0019001,V00274,2025-01-24 07:53:42.838248,72261,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000997004,CASE19002
INV0019000,V00296,2026-03-25 07:53:42.838248,53877,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000602248,CASE19003
INV0018999,V00038,2025-09-07 07:53:42.838248,97363,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000284430,CASE19004
INV0018998,V00263,2025-10-11 07:53:42.838248,102821,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000780776,CASE19005
INV0021822,V00302,2025-04-17 07:53:42.838248,60980,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000499407,CASE19006
INV0021821,V00348,2026-05-20 07:53:42.838248,100618,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000658453,CASE19007
INV0021820,V00040,2025-02-20 07:53:42.838248,124231,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000989545,CASE19008
INV0021819,V00089,2025-04-06 07:53:42.838248,80042,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000831059,CASE19009
INV0021818,V00254,2026-05-14 07:53:42.838248,106338,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986827,CASE19010
INV0018961,V00216,2026-01-20 07:53:42.838248,77552,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000203225,CASE19011
INV0018992,V00018,2024-08-08 07:53:42.838248,97200,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000442027,CASE19012
INV0000800,V00227,2025-06-28 07:53:42.838248,73895,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000943718,CASE19013
INV0019026,V00127,2025-05-31 07:53:42.838248,122518,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000387636,CASE19014
INV0019025,V00017,2025-07-20 07:53:42.838248,69335,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000631756,CASE19015
INV0021808,V00029,2026-02-01 07:53:42.838248,128286,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000197923,CASE19016
INV0021807,V00138,2025-06-19 07:53:42.838248,95279,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000685181,CASE19017
INV0021804,V00252,2025-03-24 07:53:42.838248,65475,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000591081,CASE19018
INV0021803,V00326,2025-06-20 07:53:42.838248,128210,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000456331,CASE19019
INV0021801,V00272,2025-03-05 07:53:42.838248,146262,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000134305,CASE19020
INV0021816,V00253,2025-07-13 07:53:42.838248,82647,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000890785,CASE19021
INV0021812,V00322,2025-11-28 07:53:42.838248,124105,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000220465,CASE19022
INV0019021,V00090,2026-01-16 07:53:42.838248,137364,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000934904,CASE19023
INV0019020,V00083,2024-09-17 07:53:42.838248,142513,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000275939,CASE19024
INV0019017,V00183,2026-02-25 07:53:42.838248,77982,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000402020,CASE19025
INV0019016,V00193,2025-06-29 07:53:42.838248,55581,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000173201,CASE19026
INV0019015,V00059,2025-03-30 07:53:42.838248,129241,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000600149,CASE19027
INV0019013,V00031,2024-12-03 07:53:42.838248,83601,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000125611,CASE19028
INV0019009,V00321,2025-02-25 07:53:42.838248,76375,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986438,CASE19029
INV0021798,V00031,2025-09-26 07:53:42.838248,125188,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000125611,CASE19030
INV0021797,V00123,2024-11-29 07:53:42.838248,113733,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000389930,CASE19031
INV0021796,V00049,2026-05-18 07:53:42.838248,102112,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000345884,CASE19032
INV0021795,V00252,2025-01-05 07:53:42.838248,56418,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000591081,CASE19033
INV0021793,V00075,2025-07-23 07:53:42.838248,105420,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000120324,CASE19034
INV0019054,V00146,2026-06-08 07:53:42.838248,128806,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000351516,CASE19035
INV0019053,V00119,2025-03-29 07:53:42.838248,94265,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000421517,CASE19036
INV0019051,V00079,2025-08-05 07:53:42.838248,77402,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000751517,CASE19037
INV0019049,V00254,2025-03-16 07:53:42.838248,121607,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986827,CASE19038
INV0019038,V00043,2025-05-12 07:53:42.838248,54119,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000970914,CASE19039
INV0019037,V00198,2025-08-04 07:53:42.838248,47302,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000461888,CASE19040
INV0019036,V00168,2026-06-10 07:53:42.838248,80049,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000290305,CASE19041
INV0019034,V00061,2024-08-30 07:53:42.838248,108709,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000664365,CASE19042
INV0019033,V00257,2025-07-20 07:53:42.838248,125076,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000576877,CASE19043
INV0019032,V00046,2025-05-09 07:53:42.838248,54454,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000903013,CASE19044
INV0019028,V00280,2025-12-03 07:53:42.838248,85395,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232040,CASE19045
INV0021799,V00087,2024-11-26 07:53:42.838248,47790,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000515922,CASE19046
INV0027748,V00051,2025-09-13 07:53:42.838248,98770,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000245095,CASE19047
INV0027747,V00232,2025-03-09 07:53:42.838248,87959,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986365,CASE19048
INV0027746,V00015,2025-10-10 07:53:42.838248,98291,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000796503,CASE19049
INV0000784,V00061,2024-09-29 07:53:42.838248,48844,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000664365,CASE19050
INV0000783,V00043,2025-11-19 07:53:42.838248,121353,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000970914,CASE19051
INV0000782,V00131,2025-09-05 07:53:42.838248,133902,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592198,CASE19052
INV0000780,V00091,2026-05-06 07:53:42.838248,137497,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000464069,CASE19053
INV0000779,V00168,2026-02-02 07:53:42.838248,105648,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000290305,CASE19054
INV0000775,V00004,2026-04-02 07:53:42.838248,123227,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000772642,CASE19055
INV0000774,V00301,2025-05-25 07:53:42.838248,54046,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000754644,CASE19056
INV0000773,V00297,2024-11-27 07:53:42.838248,80716,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000819425,CASE19057
INV0000772,V00027,2025-11-20 07:53:42.838248,48742,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000932291,CASE19058
INV0000771,V00303,2026-01-26 07:53:42.838248,50412,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000575755,CASE19059
INV0000764,V00155,2025-07-24 07:53:42.838248,52984,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000966785,CASE19060
INV0000763,V00264,2024-11-03 07:53:42.838248,85053,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000246566,CASE19061
INV0019077,V00184,2025-09-25 07:53:42.838248,56657,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000227324,CASE19062
INV0019074,V00162,2025-04-09 07:53:42.838248,93021,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000553014,CASE19063
INV0019103,V00055,2026-02-21 07:53:42.838248,54692,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000535970,CASE19064
INV0019102,V00138,2026-02-18 07:53:42.838248,109011,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000685181,CASE19065
INV0019101,V00321,2026-06-17 07:53:42.838248,99848,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986438,CASE19066
INV0019046,V00314,2026-02-10 07:53:42.838248,70525,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000714953,CASE19067
INV0019044,V00070,2025-08-09 07:53:42.838248,70709,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000372793,CASE19068
INV0019043,V00126,2025-06-21 07:53:42.838248,65428,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000416950,CASE19069
INV0019042,V00343,2024-11-10 07:53:42.838248,51627,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000108060,CASE19070
INV0019041,V00110,2024-07-10 07:53:42.838248,47642,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000612311,CASE19071
INV0019072,V00228,2026-05-18 07:53:42.838248,71346,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000810526,CASE19072
INV0019070,V00032,2024-08-18 07:53:42.838248,139898,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000598216,CASE19073
INV0019068,V00026,2025-08-19 07:53:42.838248,93592,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000808446,CASE19074
INV0019066,V00175,2025-05-01 07:53:42.838248,48373,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000576919,CASE19075
INV0019062,V00123,2024-11-20 07:53:42.838248,93420,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000389930,CASE19076
INV0019060,V00325,2024-10-25 07:53:42.838248,98708,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000289179,CASE19077
INV0000757,V00140,2025-10-18 07:53:42.838248,97270,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000572398,CASE19078
INV0000755,V00173,2026-02-28 07:53:42.838248,107903,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000531641,CASE19079
INV0000754,V00273,2026-03-24 07:53:42.838248,106879,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000564920,CASE19080
INV0000753,V00167,2026-03-10 07:53:42.838248,87157,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000644173,CASE19081
INV0027759,V00070,2026-04-05 07:53:42.838248,73793,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000372793,CASE19082
INV0027758,V00045,2026-06-26 07:53:42.838248,136648,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000371782,CASE19083
INV0027756,V00089,2024-07-24 07:53:42.838248,85259,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000831059,CASE19084
INV0027755,V00053,2024-12-20 07:53:42.838248,107799,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000167348,CASE19085
INV0027754,V00259,2025-03-18 07:53:42.838248,107417,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000213609,CASE19086
INV0027753,V00294,2025-12-24 07:53:42.838248,53448,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000744986,CASE19087
INV0027751,V00316,2025-06-29 07:53:42.838248,54612,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000470774,CASE19088
INV0000752,V00311,2025-12-29 07:53:42.838248,133315,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000195656,CASE19089
INV0019086,V00012,2025-11-03 07:53:42.838248,102834,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000367095,CASE19090
INV0019083,V00206,2026-01-23 07:53:42.838248,88753,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000651499,CASE19091
INV0019080,V00060,2025-06-20 07:53:42.838248,140761,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000413118,CASE19092
INV0019078,V00282,2025-07-10 07:53:42.838248,107777,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000714867,CASE19093
INV0019136,V00044,2025-08-23 07:53:42.838248,99189,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000266889,CASE19094
INV0019100,V00292,2025-12-14 07:53:42.838248,61727,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000570050,CASE19095
INV0019096,V00023,2025-12-04 07:53:42.838248,75866,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000418635,CASE19096
INV0019095,V00280,2024-12-17 07:53:42.838248,79223,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232040,CASE19097
INV0019091,V00166,2024-12-28 07:53:42.838248,51735,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000900177,CASE19098
INV0019090,V00044,2026-03-05 07:53:42.838248,84696,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000266889,CASE19099
INV0021791,V00341,2024-07-22 07:53:42.838248,50084,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000652530,CASE19100
INV0021789,V00132,2025-12-11 07:53:42.838248,148058,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000457256,CASE19101
INV0021787,V00330,2025-12-16 07:53:42.838248,129210,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000494468,CASE19102
INV0021786,V00176,2024-11-28 07:53:42.838248,78204,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000364659,CASE19103
INV0021785,V00216,2026-04-16 07:53:42.838248,76118,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000203225,CASE19104
INV0021784,V00146,2025-07-19 07:53:42.838248,62474,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000351516,CASE19105
INV0021782,V00045,2025-05-22 07:53:42.838248,69330,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000371782,CASE19106
INV0021781,V00202,2026-02-17 07:53:42.838248,57449,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000433632,CASE19107
INV0019058,V00025,2024-09-23 07:53:42.838248,142753,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000587575,CASE19108
INV0000759,V00100,2026-03-28 07:53:42.838248,82973,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000437960,CASE19109
INV0021775,V00291,2025-07-13 07:53:42.838248,100439,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000881886,CASE19110
INV0021773,V00010,2025-09-03 07:53:42.838248,53850,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000735656,CASE19111
INV0021772,V00077,2024-10-11 07:53:42.838248,71761,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000919182,CASE19112
INV0021771,V00195,2025-08-05 07:53:42.838248,133240,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000960408,CASE19113
INV0021770,V00104,2026-01-23 07:53:42.838248,76097,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000992288,CASE19114
INV0021780,V00134,2025-12-05 07:53:42.838248,89649,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000962050,CASE19115
INV0021779,V00264,2024-07-20 07:53:42.838248,137116,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000246566,CASE19116
INV0021777,V00092,2026-01-15 07:53:42.838248,89042,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000793655,CASE19117
INV0019119,V00346,2026-01-14 07:53:42.838248,82934,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000108105,CASE19118
INV0019118,V00340,2025-07-14 07:53:42.838248,110708,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000397005,CASE19119
INV0019116,V00287,2025-12-14 07:53:42.838248,136909,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000115582,CASE19120
INV0019115,V00181,2025-09-26 07:53:42.838248,85536,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000755788,CASE19121
INV0019114,V00323,2026-06-25 07:53:42.838248,84357,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000946432,CASE19122
INV0019113,V00144,2026-04-30 07:53:42.838248,137668,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000755900,CASE19123
INV0019106,V00020,2024-12-11 07:53:42.838248,89265,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000540869,CASE19124
INV0019105,V00324,2025-09-02 07:53:42.838248,49147,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000738577,CASE19125
INV0000751,V00124,2026-05-24 07:53:42.838248,73774,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000205409,CASE19126
INV0000750,V00321,2024-10-31 07:53:42.838248,124944,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986438,CASE19127
INV0000749,V00288,2025-01-24 07:53:42.838248,90454,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000717457,CASE19128
INV0000748,V00225,2025-07-16 07:53:42.838248,54010,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000343467,CASE19129
INV0000745,V00036,2026-06-27 07:53:42.838248,77966,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000787926,CASE19130
INV0000742,V00304,2025-08-09 07:53:42.838248,117604,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000203996,CASE19131
INV0000741,V00283,2025-10-10 07:53:42.838248,56727,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000444519,CASE19132
INV0000738,V00012,2025-01-13 07:53:42.838248,53352,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000367095,CASE19133
INV0000737,V00043,2025-08-25 07:53:42.838248,65779,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000970914,CASE19134
INV0000768,V00209,2025-09-13 07:53:42.838248,105587,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592296,CASE19135
INV0000766,V00027,2025-09-08 07:53:42.838248,106833,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000932291,CASE19136
INV0027765,V00346,2024-07-17 07:53:42.838248,89089,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000108105,CASE19137
INV0019125,V00197,2026-03-20 07:53:42.838248,90707,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000255813,CASE19138
INV0019124,V00284,2025-10-18 07:53:42.838248,106078,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000390743,CASE19139
INV0019122,V00313,2025-01-14 07:53:42.838248,126464,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000951201,CASE19140
INV0019121,V00333,2024-12-04 07:53:42.838248,147203,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000155164,CASE19141
INV0019156,V00192,2025-11-24 07:53:42.838248,145315,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000502219,CASE19142
INV0019155,V00037,2026-05-05 07:53:42.838248,56879,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000916232,CASE19143
